"Index";"Charge_Type";"Date";"HV_Code";"Charge_Duration";"Start_Time";"End_Time";"Time_Zone";"DayType";"KWh";"Splits";"Noise"
1174;"L1";"5/1/2010";"H050.V093";6;"13:00";NA;"Shoulder 1";"W";1,92;TRUE;0
1175;"L1";"5/1/2010";"H050.V093";1;"14:00";NA;"Peak";"W";0,32;TRUE;0
1176;"L1";"6/1/2010";"H050.V093";2;"8:50";NA;"Shoulder 1";"W";0,64;FALSE;0
1177;"L1";"7/1/2010";"H050.V093";2;"14:10";NA;"Peak";"W";0,64;FALSE;0
1178;"L1";"7/1/2010";"H050.V093";5;"18:50";NA;"Peak";"W";1,6;FALSE;0
1179;"L1";"8/1/2010";"H050.V093";2;"13:40";NA;"Shoulder 1";"W";0,64;TRUE;0
1180;"L1";"8/1/2010";"H050.V093";4;"14:00";NA;"Peak";"W";1,28;TRUE;0
1181;"L1";"4/1/2010";"H050.V094";3;"11:20";NA;"Shoulder 1";"W";0,96;FALSE;0
1182;"L1";"4/1/2010";"H050.V094";10;"15:10";NA;"Peak";"W";3,2;FALSE;0
1183;"L1";"5/1/2010";"H050.V094";2;"11:50";NA;"Shoulder 1";"W";0,64;FALSE;0
1184;"L1";"5/1/2010";"H050.V094";2;"18:00";NA;"Peak";"W";0,64;FALSE;0
1185;"L1";"6/1/2010";"H050.V094";2;"7:00";NA;"Shoulder 1";"W";0,64;FALSE;0
1186;"L1";"6/1/2010";"H050.V094";7;"11:00";NA;"Shoulder 1";"W";2,24;FALSE;0
1187;"L1";"6/1/2010";"H050.V094";1;"12:30";NA;"Shoulder 1";"W";0,32;FALSE;0
1188;"L1";"6/1/2010";"H050.V094";4;"13:20";NA;"Shoulder 1";"W";1,28;TRUE;0
1189;"L1";"6/1/2010";"H050.V094";11;"14:00";NA;"Peak";"W";3,52;TRUE;0
1190;"L1";"7/1/2010";"H050.V094";5;"9:50";NA;"Shoulder 1";"W";1,6;FALSE;0
1191;"L1";"7/1/2010";"H050.V094";9;"15:00";NA;"Peak";"W";2,88;FALSE;0
1192;"L1";"7/1/2010";"H050.V094";1;"19:50";NA;"Peak";"W";0,32;TRUE;0
1193;"L1";"7/1/2010";"H050.V094";12;"20:00";NA;"Shoulder 2";"W";3,84;TRUE;0
1194;"L1";"7/1/2010";"H050.V094";20;"22:00";NA;"Off Peak";"W";6,4;TRUE;0
1195;"L1";"8/1/2010";"H050.V094";8;"15:00";NA;"Peak";"W";2,56;FALSE;0
1196;"L1";"8/1/2010";"H050.V094";17;"17:10";NA;"Peak";"W";5,44;TRUE;0
1197;"L1";"8/1/2010";"H050.V094";12;"20:00";NA;"Shoulder 2";"W";3,84;TRUE;0
1198;"L1";"8/1/2010";"H050.V094";12;"22:00";NA;"Off Peak";"W";3,84;TRUE;0
1199;"L1";"4/1/2010";"H051.V095";1;"9:40";NA;"Shoulder 1";"W";0,32;FALSE;0
1200;"L1";"4/1/2010";"H051.V095";4;"15:40";NA;"Peak";"W";1,28;FALSE;0
1201;"L1";"4/1/2010";"H051.V095";1;"17:00";NA;"Peak";"W";0,32;FALSE;0
1202;"L1";"6/1/2010";"H051.V095";2;"11:10";NA;"Shoulder 1";"W";0,64;FALSE;0
1203;"L1";"7/1/2010";"H051.V095";4;"8:20";NA;"Shoulder 1";"W";1,28;FALSE;0
1204;"L1";"8/1/2010";"H051.V095";4;"16:20";NA;"Peak";"W";1,28;FALSE;0
1205;"L1";"8/1/2010";"H051.V095";4;"20:00";NA;"Shoulder 2";"W";1,28;FALSE;0
1206;"L1";"4/1/2010";"H051.V096";6;"12:20";NA;"Shoulder 1";"W";1,92;FALSE;0
1207;"L1";"4/1/2010";"H051.V096";6;"17:10";NA;"Peak";"W";1,92;FALSE;0
1208;"L1";"5/1/2010";"H051.V096";2;"14:30";NA;"Peak";"W";0,64;FALSE;0
1209;"L1";"5/1/2010";"H051.V096";19;"16:50";NA;"Peak";"W";6,08;TRUE;0
1210;"L1";"5/1/2010";"H051.V096";12;"20:00";NA;"Shoulder 2";"W";3,84;TRUE;0
1211;"L1";"5/1/2010";"H051.V096";19;"22:00";NA;"Off Peak";"W";6,08;TRUE;0
1212;"L1";"6/1/2010";"H051.V096";4;"9:40";NA;"Shoulder 1";"W";1,28;FALSE;0
1213;"L1";"6/1/2010";"H051.V096";2;"13:20";NA;"Shoulder 1";"W";0,64;FALSE;0
1214;"L1";"6/1/2010";"H051.V096";22;"16:20";NA;"Peak";"W";7,04;TRUE;0
1215;"L1";"6/1/2010";"H051.V096";12;"20:00";NA;"Shoulder 2";"W";3,84;TRUE;0
1216;"L1";"6/1/2010";"H051.V096";22;"22:00";NA;"Off Peak";"W";7,04;TRUE;0
1217;"L1";"7/1/2010";"H051.V096";9;"12:30";NA;"Shoulder 1";"W";2,88;TRUE;0
1218;"L1";"7/1/2010";"H051.V096";3;"14:00";NA;"Peak";"W";0,96;TRUE;0
1219;"L1";"7/1/2010";"H051.V096";19;"14:40";NA;"Peak";"W";6,08;FALSE;0
1220;"L1";"7/1/2010";"H051.V096";2;"19:40";NA;"Peak";"W";0,64;TRUE;0
1221;"L1";"7/1/2010";"H051.V096";12;"20:00";NA;"Shoulder 2";"W";3,84;TRUE;0
1222;"L1";"7/1/2010";"H051.V096";8;"22:00";NA;"Off Peak";"W";2,56;TRUE;0
1223;"L1";"8/1/2010";"H051.V096";9;"12:10";NA;"Shoulder 1";"W";2,88;FALSE;0
1224;"L1";"8/1/2010";"H051.V096";12;"20:00";NA;"Shoulder 2";"W";3,84;TRUE;0
1225;"L1";"8/1/2010";"H051.V096";12;"22:00";NA;"Off Peak";"W";3,84;TRUE;0
1226;"L1";"4/1/2010";"H052.V097";4;"6:20";NA;"Off Peak";"W";1,28;TRUE;0
1227;"L1";"4/1/2010";"H052.V097";1;"7:00";NA;"Shoulder 1";"W";0,32;TRUE;0
1229;"L1";"4/1/2010";"H052.V097";3;"12:30";NA;"Shoulder 1";"W";0,96;FALSE;0
1230;"L1";"4/1/2010";"H052.V097";7;"17:00";NA;"Peak";"W";2,24;FALSE;0
1228;"L1";"4/1/2010";"H052.V097";6;"22:30";NA;"Off Peak";"W";1,92;FALSE;0
1231;"L1";"5/1/2010";"H052.V097";9;"16:40";NA;"Peak";"W";2,88;FALSE;0
1232;"L1";"7/1/2010";"H052.V097";5;"9:40";NA;"Shoulder 1";"W";1,6;FALSE;0
1233;"L1";"7/1/2010";"H052.V097";15;"11:00";NA;"Shoulder 1";"W";4,8;FALSE;0
1234;"L1";"7/1/2010";"H052.V097";4;"19:00";NA;"Peak";"W";1,28;FALSE;0
1235;"L1";"7/1/2010";"H052.V097";2;"21:40";NA;"Shoulder 2";"W";0,64;TRUE;0
1236;"L1";"7/1/2010";"H052.V097";14;"22:00";NA;"Off Peak";"W";4,48;TRUE;0
1237;"L1";"4/1/2010";"H052.V098";1;"15:10";NA;"Peak";"W";0,32;FALSE;0
1238;"L1";"4/1/2010";"H052.V098";1;"19:50";NA;"Peak";"W";0,32;TRUE;0
1239;"L1";"4/1/2010";"H052.V098";3;"20:00";NA;"Shoulder 2";"W";0,96;TRUE;0
1240;"L1";"5/1/2010";"H052.V098";1;"15:00";NA;"Peak";"W";0,32;FALSE;0
1241;"L1";"6/1/2010";"H052.V098";2;"14:30";NA;"Peak";"W";0,64;FALSE;0
1242;"L1";"6/1/2010";"H052.V098";4;"17:10";NA;"Peak";"W";1,28;FALSE;0
1245;"L1";"7/1/2010";"H052.V098";1;"7:30";NA;"Shoulder 1";"W";0,32;FALSE;0
1243;"L1";"7/1/2010";"H052.V098";4;"10:20";NA;"Shoulder 1";"W";1,28;FALSE;0
1244;"L1";"7/1/2010";"H052.V098";4;"12:00";NA;"Shoulder 1";"W";1,28;FALSE;0
1246;"L1";"7/1/2010";"H052.V098";4;"15:30";NA;"Peak";"W";1,28;FALSE;0
1247;"L1";"7/1/2010";"H052.V098";4;"16:40";NA;"Peak";"W";1,28;FALSE;0
1248;"L1";"8/1/2010";"H052.V098";2;"9:30";NA;"Shoulder 1";"W";0,64;FALSE;0
1249;"L1";"8/1/2010";"H052.V098";4;"11:50";NA;"Shoulder 1";"W";1,28;FALSE;0
1250;"L1";"5/1/2010";"H053.V099";2;"11:20";NA;"Shoulder 1";"W";0,64;FALSE;0
1251;"L1";"7/1/2010";"H053.V099";2;"10:20";NA;"Shoulder 1";"W";0,64;FALSE;0
1252;"L1";"7/1/2010";"H053.V099";5;"13:10";NA;"Shoulder 1";"W";1,6;TRUE;0
1253;"L1";"7/1/2010";"H053.V099";8;"14:00";NA;"Peak";"W";2,56;TRUE;0
1254;"L1";"7/1/2010";"H053.V099";6;"19:00";NA;"Peak";"W";1,92;TRUE;0
1255;"L1";"7/1/2010";"H053.V099";5;"20:00";NA;"Shoulder 2";"W";1,6;TRUE;0
1256;"L1";"8/1/2010";"H053.V099";4;"9:50";NA;"Shoulder 1";"W";1,28;FALSE;0
1258;"L1";"8/1/2010";"H053.V099";5;"13:10";NA;"Shoulder 1";"W";1,6;TRUE;0
1259;"L1";"8/1/2010";"H053.V099";4;"14:00";NA;"Peak";"W";1,28;TRUE;0
1257;"L1";"8/1/2010";"H053.V099";1;"21:30";NA;"Shoulder 2";"W";0,32;FALSE;0
1260;"L1";"4/1/2010";"H053.V100";8;"11:50";NA;"Shoulder 1";"W";2,56;FALSE;0
1261;"L1";"4/1/2010";"H053.V100";3;"13:30";NA;"Shoulder 1";"W";0,96;TRUE;0
1262;"L1";"4/1/2010";"H053.V100";36;"14:00";NA;"Peak";"W";11,52;TRUE;0
1263;"L1";"4/1/2010";"H053.V100";3;"20:00";NA;"Shoulder 2";"W";0,96;TRUE;0
1264;"L1";"5/1/2010";"H053.V100";7;"18:50";NA;"Peak";"W";2,24;TRUE;0
1265;"L1";"5/1/2010";"H053.V100";1;"20:00";NA;"Shoulder 2";"W";0,32;TRUE;0
1269;"L1";"6/1/2010";"H053.V100";2;"4:10";NA;"Off Peak";"W";0,64;FALSE;0
1266;"L1";"6/1/2010";"H053.V100";3;"9:00";NA;"Shoulder 1";"W";0,96;FALSE;0
1267;"L1";"6/1/2010";"H053.V100";7;"12:50";NA;"Shoulder 1";"W";2,24;TRUE;0
1268;"L1";"6/1/2010";"H053.V100";3;"14:00";NA;"Peak";"W";0,96;TRUE;0
1270;"L1";"7/1/2010";"H053.V100";2;"20:10";NA;"Shoulder 2";"W";0,64;FALSE;0
1271;"L1";"8/1/2010";"H053.V100";1;"12:10";NA;"Shoulder 1";"W";0,32;FALSE;0
1272;"L1";"8/1/2010";"H053.V100";3;"14:00";NA;"Peak";"W";0,96;FALSE;0
1273;"L1";"4/1/2010";"H054.V101";1;"9:40";NA;"Shoulder 1";"W";0,32;FALSE;0
1274;"L1";"4/1/2010";"H054.V101";1;"11:30";NA;"Shoulder 1";"W";0,32;FALSE;0
1275;"L1";"4/1/2010";"H054.V101";1;"13:50";NA;"Shoulder 1";"W";0,32;TRUE;0
1276;"L1";"4/1/2010";"H054.V101";1;"14:00";NA;"Peak";"W";0,32;TRUE;0
1277;"L1";"5/1/2010";"H054.V101";9;"10:40";NA;"Shoulder 1";"W";2,88;FALSE;0
1278;"L1";"5/1/2010";"H054.V101";5;"19:10";NA;"Peak";"W";1,6;TRUE;0
1279;"L1";"5/1/2010";"H054.V101";5;"20:00";NA;"Shoulder 2";"W";1,6;TRUE;0
1280;"L1";"6/1/2010";"H054.V101";4;"11:10";NA;"Shoulder 1";"W";1,28;FALSE;0
1281;"L1";"7/1/2010";"H054.V101";7;"20:10";NA;"Shoulder 2";"W";2,24;FALSE;0
1282;"L1";"8/1/2010";"H054.V101";5;"7:30";NA;"Shoulder 1";"W";1,6;FALSE;0
1283;"L1";"8/1/2010";"H054.V101";30;"9:00";NA;"Shoulder 1";"W";9,6;TRUE;0
1284;"L1";"8/1/2010";"H054.V101";5;"14:00";NA;"Peak";"W";1,6;TRUE;0
1285;"L1";"8/1/2010";"H054.V101";9;"18:30";NA;"Peak";"W";2,88;TRUE;0
1286;"L1";"8/1/2010";"H054.V101";12;"20:00";NA;"Shoulder 2";"W";3,84;TRUE;0
1287;"L1";"8/1/2010";"H054.V101";12;"22:00";NA;"Off Peak";"W";3,84;TRUE;0
1288;"L1";"5/1/2010";"H054.V102";2;"13:20";NA;"Shoulder 1";"W";0,64;FALSE;0
1289;"L1";"5/1/2010";"H054.V102";2;"17:10";NA;"Peak";"W";0,64;FALSE;0
1290;"L1";"7/1/2010";"H054.V102";2;"22:10";NA;"Off Peak";"W";0,64;FALSE;0
1291;"L1";"8/1/2010";"H054.V102";13;"14:50";NA;"Peak";"W";4,16;FALSE;0
1292;"L1";"8/1/2010";"H054.V102";6;"19:00";NA;"Peak";"W";1,92;TRUE;0
1293;"L1";"8/1/2010";"H054.V102";5;"20:00";NA;"Shoulder 2";"W";1,6;TRUE;0
1294;"L1";"4/1/2010";"H055.V103";4;"15:10";NA;"Peak";"W";1,28;FALSE;0
1295;"L1";"4/1/2010";"H055.V103";1;"19:50";NA;"Peak";"W";0,32;FALSE;0
1296;"L1";"6/1/2010";"H055.V103";1;"9:40";NA;"Shoulder 1";"W";0,32;FALSE;0
1297;"L1";"6/1/2010";"H055.V103";4;"10:30";NA;"Shoulder 1";"W";1,28;FALSE;0
1298;"L1";"6/1/2010";"H055.V103";4;"14:30";NA;"Peak";"W";1,28;FALSE;0
1299;"L1";"6/1/2010";"H055.V103";4;"17:10";NA;"Peak";"W";1,28;FALSE;0
